dong,n,rent_mean,rent_median,rent_conv_mean,deposit_mean,deposit_median,area_mean,rent_per_area_mean,rent_per_area_median,reliable
염창동,6597,54.37244201909959,50.0,104.79820770804912,13446.87085038654,10000.0,36.706703956343794,1.7941580302746967,1.5394912985274432,True
반포동,17460,69.46769759450171,66.5,175.45614347079038,28263.58556701031,3000.0,49.62765085910653,1.7988658126184636,1.734489659773182,True
관철동,12,45.666666666666664,40.0,52.69166666666666,1873.3333333333333,1000.0,25.95,1.809233090648019,1.5667841754798275,False
만리동1가,52,80.07692307692308,80.0,136.875,15146.153846153846,10000.0,61.54334615384615,1.8127335709897834,1.5979627871766668,True
누하동,102,60.745098039215684,60.0,94.98723039215686,9131.235294117647,3283.0,42.366470588235295,1.8184684467222405,1.3481631277384563,True
상봉동,6728,49.092746730083235,49.0,78.7120715665874,7898.486623067776,5000.0,33.10201070154578,1.8197817874014715,1.6436554898093358,True
문래동3가,436,72.77522935779817,72.0,170.61806192660552,26091.422018348625,24400.0,59.49275229357798,1.8225860599647732,1.2566760917373547,True
신대방동,6720,49.063988095238095,45.0,72.47092447916667,6241.849702380952,2000.0,34.06507648809524,1.8231007998641708,1.853472687020543,True
양재동,18642,57.92146765368523,57.0,92.57852711618925,9241.882523334407,4000.0,36.85945413582234,1.824417045340214,1.8181818181818181,True
팔판동,5,96.4,100.0,104.65,2200.0,3000.0,53.388,1.8245711999337826,1.7998560115190785,False
구로동,76352,53.96406119027662,50.0,69.6966926865046,4195.368398994133,1000.0,37.26383266974015,1.8273618188651466,1.7291066282420748,True
진관동,3292,49.191676792223575,55.0,72.04126291008505,6093.222964763062,2977.0,34.570277339003646,1.834568300139021,2.139673105497771,True
원효로4가,121,74.25619834710744,70.0,114.24669421487603,10664.13223140496,4830.0,51.61396694214876,1.8380314082781049,1.5849182515849183,True
망원동,10724,59.7881387541962,60.0,84.78712140992167,6666.395374860127,2000.0,36.80836777321895,1.8433156358208265,1.7857142857142858,True
종암동,4764,58.08816120906801,50.0,84.87694741813603,7143.676322418136,3000.0,37.99725,1.851331954597126,1.67000668002672,True
양평동,1,68.0,68.0,71.75,1000.0,1000.0,36.54,1.8609742747673783,1.8609742747673783,False
당산동4가,492,61.77235772357724,56.0,114.74002540650406,14124.711382113821,5000.0,42.125294715447154,1.8612476199521022,1.6806770162474862,True
